,mean_absolute_error,mean_absolute_error,r2_score,RRMSE,RMSE,range,alg
132,10.973108627302375,244.1528363139677,0.6394937817438646,0.6004217003541222,15.625390757160849,475,RF
133,12.606006297617089,315.85208120954695,0.48926886571701966,0.7146545559100427,17.77222780659608,475,RF
134,12.194332264988287,277.3660894191339,0.6262225509200361,0.6113734121467533,16.65431143635587,475,RF
135,12.778348265497703,303.7689099974615,0.5421461340087093,0.6766489976282317,17.428967553973514,475,RF
136,9.557281051652335,163.8938692297193,0.7383193146422526,0.5115473441996814,12.802104093847984,475,RF
137,11.991868841883457,275.7059176844283,0.5727139712515651,0.6536711931456326,16.60439452929339,475,RF
138,13.933844996298753,455.99318580734376,0.4044238986832641,0.7717357716969817,21.353996951562575,475,RF
139,12.096845152199778,271.11948325460264,0.5569435188956615,0.6656248801722622,16.465706278644795,475,RF
140,11.903309706846816,311.50804767684673,0.4476636972226752,0.7431933145402513,17.649590580997813,475,RF
141,11.527270995558581,211.4837165247432,0.6593622376053359,0.5836418100124974,14.542479724061614,475,RF
142,12.929763622489027,326.10691334881517,0.5272382994228818,0.6875766870517922,18.0584305339311,475,RF
143,13.67516371284493,440.0123160008527,0.4289100579105404,0.7557049305710924,20.976470532500283,475,RF
144,14.81241588713771,410.9429072450899,0.5060527499383661,0.7028138089577024,20.271726794851244,475,RF
145,12.677435493124507,295.9955573065331,0.5334115234756167,0.683072819342406,17.204521420444486,475,RF
146,14.633588637385653,415.5372104010646,0.4745550192706909,0.7248758381469954,20.38472983389931,475,RF
147,12.15156286563258,262.52998676114055,0.5595938157848734,0.6636310603152377,16.202777131132198,475,RF
148,9.851929978472524,167.23109310995073,0.7313328584570464,0.5183311118801895,12.931786153117084,475,RF
149,11.63025478095179,301.4384047507727,0.5447529846301563,0.6747199532916184,17.361981590555057,475,RF
150,15.139753246753257,487.97171679842165,0.532551042562003,0.68370238952193,22.09008186490991,500,DT
151,14.707165189308032,413.59867530483154,0.5859572756091642,0.6434615174125301,20.337125541846653,500,DT
152,14.857590117541587,569.5098265334157,0.5320784948076522,0.6840478822365784,23.864405011091637,500,DT
153,15.221991531859937,429.7817694867174,0.5364602990710208,0.6808374996494972,20.731178680594052,500,DT
154,13.83459880762511,350.30755242078266,0.6515613239958739,0.5902869437859236,18.716504813153087,500,DT
155,14.553801137134473,416.3875225134018,0.6252372346524211,0.6121787037684167,20.4055757702007,500,DT
156,15.393808413808415,468.3640799153938,0.5687612629566667,0.6566877013035445,21.641720816871143,500,DT
157,16.542836056744495,540.2354028046374,0.4098799628899158,0.7681927083161387,23.24296458726032,500,DT
158,14.52724145602296,472.1759134655028,0.583756812605307,0.6451691153447233,21.72960914203251,500,DT
159,13.804904520854159,363.89060456063714,0.5467729026881195,0.673221432599914,19.07591687339398,500,DT
160,12.754064555971329,329.6211830902249,0.6518759380090823,0.5900203911653543,18.155472538334685,500,DT
161,12.866557466557456,307.1565345522992,0.6923105466152009,0.5546976233812428,17.525881848064,500,DT
162,15.970376247824595,567.7908732843403,0.40581470166329836,0.7708341574792218,23.828362790681616,500,DT
163,15.24602265394948,404.56551451046266,0.5890634340544172,0.6410433417059901,20.11381402197163,500,DT
