,catboost,dt,knn,svr,mlp,rf
RMSE,44.691093203948626,44.03715460986773,35.36547680078384,146.7571423710972,62.515833641413664,31.989542412231685
RRMSE,0.2975801519478775,0.2932258358584698,0.23548459448193923,0.9771972354072737,0.41626798407599536,0.21300559483592804
relative_deviation,4.150576387453314,3.3706034313399433,2.810510308380562,15.941169649087556,6.1336837151270895,2.5526703339359393
R2,0.9120157904031694,0.9163413297624889,0.9447784404316851,0.40459606968993606,0.8267812930577686,0.9546574122313286
