,catboost,dt,knn,svr,mlp,rf
RMSE,45.07612858913973,45.26244442361184,34.566714105380186,147.34740632174524,59.69351943863696,33.72126034294833
RRMSE,0.2988161895837533,0.30005130425439264,0.22914775777548232,0.9767873124916306,0.39571699211530775,0.22354312224739917
relative_deviation,4.132643069183873,3.3045321471693123,2.7529449900282743,16.070107142474395,5.8081970872016875,2.5181303793484227
R2,0.9113145559798067,0.9120745120952893,0.9478255129266582,0.41578220729777754,0.8434347971445576,0.9500571998921541
