,catboost,dt,knn,svr,mlp,rf
RMSE,43.514674420046454,44.68692904970816,34.555154237703434,146.7425637654255,60.04178585738031,31.007093925555875
RRMSE,0.2898368052758271,0.2976448043326792,0.23016041470036883,0.9774035183901503,0.39991840977538146,0.20652796244134294
relative_deviation,4.04507861747745,3.3141035974603903,2.7707703996546216,15.805378932264475,5.779565062574828,2.447824933717925
R2,0.9163740119626891,0.9144083557089613,0.9472253200132845,0.40921079438947194,0.8402359713961679,0.9573502620677191
