,catboost,dt,knn,svr,mlp,rf
RMSE,35.524488781284,43.166098091450266,32.980893703506354,43.71507862449252,35.74755663434872,29.44773873981927
RRMSE,0.23378029349913787,0.28406835473867376,0.21704135018916104,0.28768109723104557,0.2352482630589748,0.19379029063207406
relative_deviation,3.1906152503924208,3.4582400454370408,2.5696661231073437,3.8987219410328984,3.103075275742177,2.4039712921120877
R2,0.9454054179114854,0.9200212751806276,0.9530816134026943,0.9174256836706793,0.9448401590811819,0.9633712765931115
