,catboost,dt,knn,svr,mlp,rf
RMSE,43.16620941468374,43.469215042706516,35.521298082489146,147.0562355640063,59.094154781686186,33.05154917357303
RRMSE,0.28656481207435563,0.28857635656781955,0.23581301781349032,0.9762530247658622,0.3923046658330459,0.21941725034743062
relative_deviation,4.027579411667135,3.3332240349053652,2.814730279173106,16.051274046002142,5.7269395632913405,2.5754883671358617
R2,0.918539008514851,0.9177500119487939,0.9444563519243866,0.41373860653017447,0.8463044837170682,0.9519310102236033
