,catboost,dt,knn,svr,mlp,rf
RMSE,32.758628845986614,40.631330742910166,29.9635957868584,41.16553663607531,36.726628233525396,27.8513923661142
RRMSE,0.21549981081115516,0.26728970034945004,0.19711292721218399,0.27080392768333905,0.24160295210359506,0.18321797941980056
relative_deviation,2.9333900015368513,3.2833397541768767,2.318566164829934,3.521309648966138,3.205369967406837,2.2894444687118956
R2,0.9535852847742108,0.9289772605382196,0.9613230074553331,0.9266713269028489,0.9417606972112215,0.967304965887561
