,catboost,dt,knn,svr,mlp,rf
RMSE,35.689613345229446,41.12836297917294,32.89799609544068,43.17470873666887,34.032953065878345,29.004077556497673
RRMSE,0.23697109560417876,0.27308318365078943,0.218435377892953,0.28667046439401417,0.2259712397737364,0.1925806247623734
relative_deviation,3.1050989743984703,3.177026754194487,2.530244766716597,3.5983831640338964,2.901989524187971,2.3385091313554645
R2,0.9439855204927635,0.9266040157143202,0.9524308619041736,0.9184243430972623,0.948958087468861,0.9636094478714319
