,catboost,dt,knn,svr,mlp,rf
RMSE,36.26834097359863,43.67777005139022,33.61107876010575,45.975736105067305,36.128177173046495,30.27590686634449
RRMSE,0.24295808749008682,0.2925931319892029,0.22515734645757393,0.30798698300447114,0.2420191438272852,0.2028153544334892
relative_deviation,3.1724322942521956,3.3126359566585504,2.540058987019398,4.211643221090449,3.060279835626694,2.3753056253909395
R2,0.9409985435668123,0.9154954678679144,0.9494260069049277,0.9053647032809315,0.9424205775110446,0.959837999282433
