,catboost,dt,knn,svr,mlp,rf
RMSE,44.480997964123816,41.96986609030179,33.79366805951672,147.12581074355472,60.707870392194906,31.08678146612017
RRMSE,0.2953439343588355,0.2786705771669252,0.22438244054605447,0.9768826640486282,0.40308675858932663,0.20640931555003414
relative_deviation,4.12880645022638,3.084549585178413,2.686222810876266,16.047638403047294,5.900108055549712,2.4125971479183717
R2,0.9132857141703437,0.9240899878171037,0.949791635326503,0.4163972263693894,0.8375828293622671,0.9574706665982561
