,catboost,dt,knn,svr,mlp,rf
RMSE,43.61467931616768,43.470845612633696,34.85398861789292,145.85557830904892,59.60295533310782,32.2699984855759
RRMSE,0.2921704932922972,0.2912069653064797,0.2334834786672156,0.977072328219346,0.3992743987664155,0.21617358017756577
relative_deviation,4.044543511720213,3.195249499608145,2.710216524304001,15.903754592081354,5.880357325876359,2.4507202131036743
R2,0.9154623371106095,0.9166344157188611,0.9456542186180744,0.4185757538547569,0.8407373300215948,0.9533444450969005
