,catboost,dt,knn,svr,mlp,rf
RMSE,36.69842269318964,44.68534868341672,33.61158675795892,43.95345933009645,33.89013158664138,29.969713832292015
RRMSE,0.241651885333386,0.29424421987845534,0.22132567868140965,0.28942487263936817,0.22315984151624652,0.19734466276719326
relative_deviation,3.2488704191651183,3.5331272653089947,2.500146978633364,3.9566504497321713,2.8894080073010935,2.38762955215794
R2,0.9416433509399454,0.9149399121321224,0.9513855773898093,0.916284686898323,0.950925385782506,0.9617482090142421
